Fold,Date,Stock_Code,Stock_Name,Predict_Prob,Actual_Return,Error_Type,Possible_Reason
6,2025-06-20 00:00:00+00:00,0016.HK,新鸿基地产,0.724027940706516,-0.03514851485148507,False Positive,高概率预测但实际下跌
6,2025-06-19 00:00:00+00:00,0388.HK,香港交易所,0.7077481953888564,-0.01071080817916259,False Positive,高概率预测但实际下跌
6,2025-06-20 00:00:00+00:00,0388.HK,香港交易所,0.7163185453655826,-0.019685039370078705,False Positive,高概率预测但实际下跌
6,2025-06-23 00:00:00+00:00,0728.HK,中国电信,0.8037777746626421,-0.006659267480577213,False Positive,高概率预测但实际下跌
6,2025-06-11 00:00:00+00:00,0005.HK,汇丰银行,0.28435918146005806,0.012096774193548487,False Negative,低概率预测但实际上涨
6,2025-06-17 00:00:00+00:00,0005.HK,汇丰银行,0.28322343711192655,0.04669260700389111,False Negative,低概率预测但实际上涨
6,2025-06-23 00:00:00+00:00,0005.HK,汇丰银行,0.276740533115168,0.013108614232209881,False Negative,低概率预测但实际上涨
6,2025-06-24 00:00:00+00:00,0005.HK,汇丰银行,0.29359417316709435,0.01663585951940849,False Negative,低概率预测但实际上涨
6,2025-06-26 00:00:00+00:00,0005.HK,汇丰银行,0.2727932352539107,0.045454545454545414,False Negative,低概率预测但实际上涨
6,2025-06-17 00:00:00+00:00,0012.HK,恒基地产,0.28533175515084347,0.007510109763142703,False Negative,低概率预测但实际上涨
6,2025-06-10 00:00:00+00:00,0388.HK,香港交易所,0.1261543408103181,0.005825242718446644,False Negative,低概率预测但实际上涨
6,2025-06-25 00:00:00+00:00,0388.HK,香港交易所,0.25182027924680134,0.010912698412698374,False Negative,低概率预测但实际上涨
6,2025-06-26 00:00:00+00:00,0388.HK,香港交易所,0.2036511000682582,0.0058881256133465065,False Negative,低概率预测但实际上涨
6,2025-06-10 00:00:00+00:00,0700.HK,腾讯控股,0.2781101831244888,0.003472222222222321,False Negative,低概率预测但实际上涨
7,2025-07-02 00:00:00+00:00,0005.HK,汇丰银行,0.8143483127047331,-0.03819444444444442,False Positive,高概率预测但实际下跌
7,2025-07-03 00:00:00+00:00,0005.HK,汇丰银行,0.8710975073105554,-0.008251676121712181,False Positive,高概率预测但实际下跌
7,2025-07-04 00:00:00+00:00,0005.HK,汇丰银行,0.7641321100186994,-0.6989079563182528,False Positive,高概率预测但实际下跌
7,2025-07-08 00:00:00+00:00,0005.HK,汇丰银行,0.8665167580741082,-0.0034423407917384408,False Positive,高概率预测但实际下跌
7,2025-07-10 00:00:00+00:00,0005.HK,汇丰银行,0.8691691525081088,-0.020725388601036232,False Positive,高概率预测但实际下跌
7,2025-07-11 00:00:00+00:00,0005.HK,汇丰银行,0.8977890095998148,-0.0864197530864198,False Positive,高概率预测但实际下跌
7,2025-07-14 00:00:00+00:00,0005.HK,汇丰银行,0.8456515677086497,-0.0038610038610037423,False Positive,高概率预测但实际下跌
7,2025-07-18 00:00:00+00:00,0005.HK,汇丰银行,0.8951191815696801,-0.007532956685499026,False Positive,高概率预测但实际下跌
7,2025-07-22 00:00:00+00:00,0005.HK,汇丰银行,0.9512021013101412,-0.0037664783427495685,False Positive,高概率预测但实际下跌
7,2025-07-02 00:00:00+00:00,0016.HK,新鸿基地产,0.7538892454559512,-0.003159557661927326,False Positive,高概率预测但实际下跌
7,2025-07-21 00:00:00+00:00,0012.HK,恒基地产,0.2704766030191994,0.01612903225806428,False Negative,低概率预测但实际上涨
7,2025-07-24 00:00:00+00:00,0012.HK,恒基地产,0.27837443398423006,0.005500550055005604,False Negative,低概率预测但实际上涨
7,2025-07-30 00:00:00+00:00,0388.HK,香港交易所,0.296173244748196,0.009082652134423164,False Negative,低概率预测但实际上涨
7,2025-07-03 00:00:00+00:00,0700.HK,腾讯控股,0.152172790873671,0.0018214936247722413,False Negative,低概率预测但实际上涨
7,2025-07-07 00:00:00+00:00,0700.HK,腾讯控股,0.14105998867425087,0.0017921146953405742,False Negative,低概率预测但实际上涨
7,2025-07-14 00:00:00+00:00,0700.HK,腾讯控股,0.17661398985265064,0.0036363636363636598,False Negative,低概率预测但实际上涨
7,2025-07-17 00:00:00+00:00,0700.HK,腾讯控股,0.23593970769690456,0.01426024955436711,False Negative,低概率预测但实际上涨
7,2025-07-25 00:00:00+00:00,0700.HK,腾讯控股,0.1911200606871601,0.0034965034965035446,False Negative,低概率预测但实际上涨
7,2025-07-31 00:00:00+00:00,0700.HK,腾讯控股,0.25035318359440506,0.025641025641025772,False Negative,低概率预测但实际上涨
7,2025-07-02 00:00:00+00:00,0728.HK,中国电信,0.28777686233366107,0.008333333333333304,False Negative,低概率预测但实际上涨
8,2025-08-15 00:00:00+00:00,0016.HK,新鸿基地产,0.8123403320968131,-0.0013642564802183177,False Positive,高概率预测但实际下跌
8,2025-08-20 00:00:00+00:00,0700.HK,腾讯控股,0.7291878651578564,-0.012499999999999956,False Positive,高概率预测但实际下跌
8,2025-08-11 00:00:00+00:00,0941.HK,中国移动,0.8016886933202725,-0.08188679245283026,False Positive,高概率预测但实际下跌
